x_tilde,x_m,segment,phi2_tilde,phi2_V,a_x,b_x
0.11437572859095986,1.1002750687671918e-10,Au,-0.022990687094721882,-0.0005906900472386466,0.03358022539132415,-0.001350882150105388
0.11697517696802713,1.1252813203300826e-10,Au,-0.022989323600797168,-0.0005906550155631042,0.03357983986165608,-0.0013497670996238074
0.1195746253450944,1.1502875718929734e-10,Au,-0.022988311654385862,-0.0005906290160498651,0.03357953378297837,-0.0013489523967630136
0.12217407372216167,1.1752938234558642e-10,Au,-0.022987657501187933,-0.0005906122091670697,0.03357930859387484,-0.0013484433601692572
0.12477352209922894,1.2003000750187548e-10,Au,-0.0229873660236746,-0.0005906047203579962,0.033579165418572046,-0.0013482441478384639
0.1273729704762962,1.2253063265816455e-10,Au,-0.022987440721729802,-0.0005906066395436897,0.03357910506248685,-0.0013483577406269718
0.12997241885336347,1.2503125781445361e-10,Au,-0.022987883698745864,-0.0005906180207657239,0.03357912800903188,-0.0013487859304058116
0.13257186723043074,1.2753188297074268e-10,Au,-0.022988695653227927,-0.0005906388819704974,0.03357923441769207,-0.0013495293129046908
0.135171315607498,1.3003250812703177e-10,Au,-0.022989875875941028,-0.0005906692049359347,0.03357942412337899,-0.0013505872852750944
0.13777076398456528,1.3253313328332084e-10,Au,-0.022991422252611544,-0.0005907089353408936,0.03357969663706674,-0.0013519580483820073
0.14037021236163255,1.350337584396099e-10,Au,-0.02299333127217244,-0.0005907579829770063,0.03358005114770588,-0.001353638613815738
0.14296966073869982,1.3753438359589897e-10,Au,-0.022995598040520863,-0.0005908162221021484,0.033580486525408716,-0.0013556248155968808
0.1455691091157671,1.4003500875218806e-10,Au,-0.022998216299733802,-0.0005908834919341374,0.033581001325893076,-0.0013579113265282906
0.14816855749283436,1.4253563390847712e-10,Au,-0.02300117845266691,-0.0005909595972827412,0.03358159379616704,-0.0013604916791305603
0.15076800586990163,1.450362590647662e-10,Au,-0.023004475592839694,-0.0005910443093175051,0.03358226188143279,-0.0013633582910782137
0.1533674542469689,1.4753688422105528e-10,Au,-0.02300809753948976,-0.0005911373664683857,0.03358300323318156,-0.0013665024950374016
0.15596690262403617,1.5003750937734435e-10,Au,-0.023012032877658517,-0.0005912384754556564,0.03358381521844866,-0.0013699145727874686
0.15856635100110344,1.525381345336334e-10,Au,-0.023016269003150475,-0.0005913473124450271,0.03358469493019165,-0.0013735837934923405
0.16116579937817072,1.550387596899225e-10,Au,-0.023020792172189955,-0.0005914635243234538,0.03358563919875106,-0.0013774984559717005
0.16376524775523799,1.5753938484621157e-10,Au,-0.02302558755557832,-0.0005915867300905773,0.033586644604348036,-0.0013816459348044725
0.16636469613230526,1.6004001000250063e-10,Au,-0.0230306392971409,-0.0005917165223603753,0.033587707490570405,-0.0013860127300850571
0.16896414450937253,1.625406351587897e-10,Au,-0.023035930576231392,-0.0005918524689670616,0.03358882397879335,-0.0013905845206347214
0.1715635928864398,1.650412603150788e-10,Au,-0.02304144367404888,-0.000591994114668942,0.03358998998347828,-0.00139534622045972
0.17416304126350707,1.6754188547136786e-10,Au,-0.02304716004350589,-0.0005921409829435038,0.033591201228289305,-0.0014002820382335462
0.17676248964057434,1.7004251062765692e-10,Au,-0.023053060382372814,-0.0005922925778666859,0.033592453262964124,-0.0014053755395694177
0.1793619380176416,1.7254313578394601e-10,Au,-0.023059124709409705,-0.0005924483860688998,0.0335937414808724,-0.0014106097118370543
0.18196138639470888,1.7504376094023508e-10,Au,-0.023065332443186592,-0.0005926078787601277,0.03359506113719273,-0.001415967031269393
0.18456083477177615,1.7754438609652415e-10,Au,-0.02307166248328072,-0.0005927705138160883,0.03359640736763658,-0.0014214295320937338
0.18716028314884342,1.8004501125281324e-10,Au,-0.023078093293531752,-0.0005929357379172782,0.03359777520764476,-0.0014269788774162989
0.1897597315259107,1.825456364091023e-10,Au,-0.023084602987026293,-0.0005931029887324434,0.03359915961198173,-0.0014325964315798044
0.19235917990297796,1.8504626156539137e-10,Au,-0.023091169412476503,-0.0005932716971378683,0.03360055547464943,-0.00143826333370918
0.19495862828004523,1.8754688672168043e-10,Au,-0.023097770241653163,-0.0005934412894637571,0.03360195764904284,-0.0014439605721559305
0.1975580766571125,1.9004751187796952e-10,Au,-0.023104383057527607,-0.0005936111897588271,0.03360336096826736,-0.001449669059547176
0.20015752503417977,1.925481370342586e-10,Au,-0.023110985442775726,-0.000593780822064205,0.03360476026553805,-0.0014553697081439113
0.20275697341124704,1.9504876219054766e-10,Au,-0.023117555068294545,-0.0005939496126876458,0.033606150394580134,-0.0014610435052110704
0.20535642178831431,1.9754938734683675e-10,Au,-0.023124069781382442,-0.0005941169924691105,0.0336075262499503,-0.0014666715881023118
0.20795587016538158,2.000500125031258e-10,Au,-0.023130507693235283,-0.0005942823990287669,0.03360888278719882,-0.00147223531876322
0.21055531854244883,2.0255063765941485e-10,Au,-0.023136847265413398,-0.0005944452789885495,0.033610215042792504,-0.001477716357359508
0.2131547669195161,2.0505126281570394e-10,Au,-0.02314306739493785,-0.0005946050901585024,0.033611518153720245,-0.0014830967347390935
0.21575421529658337,2.07551887971993e-10,Au,-0.023149147497680503,-0.0005947613036792848,0.03361278737670358,-0.0014883589234424392
0.21835366367365064,2.1005251312828208e-10,Au,-0.023155067589719226,-0.0005949134061123962,0.033614018106936594,-0.0014934859069814
0.2209531120507179,2.1255313828457114e-10,Au,-0.023160808366335873,-0.0005950609014698382,0.0336152058962808,-0.0014984612471120084
0.22355256042778518,2.1505376344086023e-10,Au,-0.02316635127834671,-0.0005952033131752401,0.03361634647084384,-0.0015032691488368359
0.22615200880485245,2.175543885971493e-10,Au,-0.023171678605462372,-0.0005953401859486654,0.03361743574787171,-0.001507894522879257
0.22875145718191972,2.2005501375343836e-10,Au,-0.023176773526388996,-0.0005954710876076904,0.03361846985188876,-0.0015123230453835752
0.231350905558987,2.2255563890972745e-10,Au,-0.023181620185392503,-0.0005955956107776129,0.03361944513002082,-0.001516541214604821
0.23395035393605426,2.2505626406601652e-10,Au,-0.023186203755063563,-0.0005957133745040455,0.03362035816644155,-0.0015205364043641388
0.23654980231312153,2.2755688922230559e-10,Au,-0.02319051049503512,-0.0005958240257615204,0.033621205795884596,-0.0015242969140588298
0.2391492506901888,2.3005751437859468e-10,Au,-0.023194527806420107,-0.0005959272408521349,0.03362198511616829,-0.0015278120150288466
0.24174869906725607,2.3255813953488374e-10,Au,-0.02319824428175395,-0.0005960227266887027,0.03362269349968333,-0.0015310719930964284
0.24434814744432334,2.3505876469117283e-10,Au,-0.02320164975024498,-0.0005961102219573543,0.033623328603798075,-0.0015340681871111146
0.24694759582139061,2.3755938984746187e-10,Au,-0.023204735318152148,-0.000596189498154944,0.033623888380140125,-0.0015367930233461963
0.24954704419845788,2.4006001500375097e-10,Au,-0.023207493404131474,-0.0005962603604971916,0.0336243710827176,-0.0015392400456116524
0.2521464925755251,2.4256064016004e-10,Au,-0.023209917769410157,-0.0005963226486939336,0.033624775274847966,-0.001541403940963185
0.2547459409525924,2.450612653163291e-10,Au,-0.023212003542669103,-0.0005963762375884186,0.03362509983486688,-0.001543280560905846
0.25734538932965967,2.4756189047261814e-10,Au,-0.023213747239534042,-0.000596421037658085,0.03362534396059426,-0.0015448669380071188
0.25994483770672694,2.5006251562890723e-10,Au,-0.023215146776598482,-0.0005964569953748465,0.03362550717254028,-0.0015461612978538576
0.2625442860837942,2.525631407851963e-10,Au,-0.023216201479921813,-0.0005964840934234309,0.03362558931583774,-0.0015471630663051363
0.2651437344608615,2.5506376594148536e-10,Au,-0.023216912087968066,-0.0005965023507768836,0.033625590560894134,-0.0015478728720108095
0.26774318283792875,2.5756439109777445e-10,Au,-0.023217280748972682,-0.0005965118226289138,0.03362551140275938,-0.0015482925441857175
0.270342631214996,2.6006501625406354e-10,Au,-0.02321731101274757,-0.0005965126001833445,0.03362535265921277,-0.001548425105647557
0.2729420795920633,2.625656414103526e-10,Au,-0.02321700781695471,-0.0005965048103014472,0.0336251154675759,-0.0015482747611443072
0.27554152796913056,2.6506626656664167e-10,Au,-0.02321637746790185,-0.0005964886150085324,0.03362480128026384,-0.0015478468810168227
0.27814097634619783,2.6756689172293076e-10,Au,-0.023215427615936132,-0.0005964642108617495,0.033624411859092804,-0.0015471479802607656
0.2807404247232651,2.700675168792198e-10,Au,-0.023214167225529665,-0.0005964318281815073,0.03362394926836558,-0.0015461856930680112
0.2833398731003324,2.725681420355089e-10,Au,-0.023212606540176015,-0.000596391730149575,0.03362341586676264,-0.0015449687429487209
0.28593932147739964,2.7506876719179793e-10,Au,-0.0232107570422343,-0.0005963442117773725,0.03362281429807028,-0.001543506908550412
0.2885387698544669,2.7756939234808703e-10,Au,-0.023208631407878093,-0.0005962895987484921,0.03362214748078286,-0.0015418109853073704
0.2911382182315342,2.800700175043761e-10,Au,-0.023206243457326386,-0.0005962282461400043,0.03362141859661903,-0.0015398927430720541
0.29373766660860146,2.8257064266066516e-10,Au,-0.023203608100552085,-0.0005961605370275671,0.03362063107799831,-0.0015377648798938833
0.2963371149856687,2.8507126781695425e-10,Au,-0.02320074127868102,-0.0005960868809798176,0.033619788594526266,-0.0015354409721275188
0.298936563362736,2.8757189297324334e-10,Au,-0.02319765990131137,-0.0005960077124479448,0.033618895038542304,-0.0015329354210656082
0.30153601173980327,2.900725181295324e-10,Au,-0.023194381780001234,-0.0005959234890568142,0.03361795450978632,-0.0015302633963074448
0.30413546011687054,2.9257314328582147e-10,Au,-0.023190925558184663,-0.0005958346898043305,0.03361697129924493,-0.0015274407760848849
0.3067349084939378,2.9507376844211056e-10,Au,-0.02318731063779231,-0.0005957418131761321,0.03361594987224107,-0.0015244840847803728
0.3093343568710051,2.975743935983996e-10,Au,-0.023183557102865807,-0.0005956453751830476,0.033614894850833306,-0.0015214104278835814
0.31193380524807235,3.000750187546887e-10,Au,-0.023179685640465818,-0.0005955459073290199,0.033613810995594136,-0.0015182374246419386
0.3145332536251396,3.025756439109778e-10,Au,-0.023175717459186056,-0.0005954439545175212,0.033612703186839434,-0.0015149831386707493
0.3171327020022069,3.050762690672668e-10,Au,-0.023171674205593035,-0.0005953400729046744,0.03361157640538283,-0.0015116660067952562
0.31973215037927416,3.075768942235559e-10,Au,-0.023167577878921954,-0.0005952348277075701,0.03361043571289078,-0.001508304766406117
0.32233159875634143,3.10077519379845e-10,Au,-0.023163450744363646,-0.0005951287909763857,0.033609286231916204,-0.0015049183816131097
0.3249310471334087,3.1257814453613405e-10,Au,-0.02315931524528539,-0.0005950225393391108,0.0336081331256888,-0.0015015259684894805
0.32753049551047597,3.1507876969242314e-10,Au,-0.023155193914730303,-0.0005949166517277383,0.03360698157774237,-0.00149814671969992
0.33012994388754324,3.1757939484871223e-10,Au,-0.02315110928654555,-0.0005948117070949197,0.033605836771459084,-0.0014947998288108797
0.3327293922646105,3.2008002000500127e-10,Au,-0.02314708380648848,-0.0005947082821300514,0.03360470386961153,-0.001491504414580253
0.3353288406416778,3.2258064516129036e-10,Au,-0.02314313974366247,-0.000594606948983834,0.03360358799398344,-0.0014882794455260357
0.33792828901874505,3.250812703175794e-10,Au,-0.02313929910263105,-0.0005945082730102571,0.03360249420514907,-0.0014851436650710635
0.3405277373958123,3.275818954738685e-10,Au,-0.02313558353655726,-0.0005944128105349251,0.03360142748249152,-0.0014821155175589486
0.3431271857728796,3.300825206301576e-10,Au,-0.0231320142617111,-0.0005943211066585337,0.03360039270453865,-0.0014792130754335388
0.34572663414994687,3.325831457864466e-10,Au,-0.023128611973682812,-0.0005942336931041728,0.03359939462969417,-0.0014764539678694376
0.34832608252701414,3.350837709427357e-10,Au,-0.02312539676563195,-0.0005941510861169339,0.033598437877440004,-0.001473855311134692
0.3509255309040814,3.375843960990248e-10,Au,-0.0231223880488965,-0.0005940737844241542,0.0335975269100844,-0.0014714336409618043
0.3535249792811487,3.4008502125531385e-10,Au,-0.023119604476273942,-0.0005940022672643087,0.033596666015127556,-0.001469204847192781
0.35612442765821595,3.4258564641160294e-10,Au,-0.02311706386827932,-0.0005939369924923902,0.03359585928831454,-0.0014671841109582153
0.3587238760352832,3.4508627156789203e-10,Au,-0.023114783142670195,-0.0005938783947692233,0.03359511061744274,-0.0014653858446370958
0.3613233244123505,3.4758689672418107e-10,Au,-0.023112778247518062,-0.0005938268838418969,0.03359442366698739,-0.0014638236348358585
0.36392277278941776,3.5008752188047016e-10,Au,-0.023111064098091046,-0.0005937828429221173,0.033593801863606235,-0.001462510188612148
0.36652222116648503,3.5258814703675925e-10,Au,-0.023109654517797073,-0.0005937466271688862,0.03359324838258072,-0.0014614572831556124
0.3691216695435523,3.550887721930483e-10,Au,-0.023108562183422127,-0.0005937185622815308,0.03359276613524713,-0.0014606757191257878
0.37172111792061957,3.575893973493374e-10,Au,-0.02310779857487986,-0.0005936989432086408,0.03359235775746771,-0.0014601752778311322
0.37432056629768684,3.6009002250562647e-10,Au,-0.023107373929672517,-0.0005936880329780525,0.033592025599186885,-0.0014599646824201757
0.3769200146747541,3.625906476619155e-10,Au,-0.023107297202243297,-0.0005936860616525065,0.03359177171511486,-0.0014600515632375679
0.3795194630518214,3.650912728182046e-10,Au,-0.023107576028381947,-0.0005936932254151349,0.03359159785657448,-0.0014604424274837085
0.38211891142888865,3.675918979744937e-10,Au,-0.02310821669482532,-0.0005937096857884217,0.03359150546454461,-0.0014611426332982863
0.3847183598059559,3.7009252313078274e-10,Au,-0.02310922411417357,-0.0005937355689897352,0.03359149566392709,-0.0014621563683710128
0.3873178081830232,3.7259314828707183e-10,Au,-0.023110601805222817,-0.000593770965426023,0.03359156925906029,-0.0014634866331654113
0.38991725656009046,3.7509377344336087e-10,Au,-0.023112351878792552,-0.0005938159293296818,0.033591726730497276,-0.0014651352288224452
0.39251670493715773,3.7759439859964996e-10,Au,-0.023114475029105984,-0.0005938704785370965,0.033591968233061466,-0.0014671027497938547
0.395116153314225,3.8009502375593905e-10,Au,-0.023116970530757303,-0.0005939345944107208,0.0335922935951872,-0.0014693885812343496
0.3977156016912923,3.825956489122281e-10,Au,-0.02311983624128065,-0.0005940082219050812,0.03359270231954898,-0.0014719909011651096
0.40031505006835955,3.850962740685172e-10,Au,-0.023123068609311504,-0.0005940912697764637,0.033593193584976214,-0.0014749066874012477
0.4029144984454268,3.8759689922480627e-10,Au,-0.02312666268830903,-0.0005941836109354766,0.0335937662496465,-0.0014781317292163483
0.4055139468224941,3.900975243810953e-10,Au,-0.02313061215578821,-0.0005942850829411731,0.03359441885554528,-0.001481660643700698
0.40811339519956136,3.925981495373844e-10,Au,-0.023134909337986013,-0.0005943954886347897,0.03359514963417396,-0.0014854868967490384
0.41071284357662863,3.950987746936735e-10,Au,-0.02313954523986614,-0.0005945145969106443,0.03359595651348475,-0.0014896028285963298
0.4133122919536959,3.9759939984996253e-10,Au,-0.023144509580345748,-0.0005946421436212026,0.033596837126014564,-0.0014939996838028403
0.41591174033076317,4.001000250062516e-10,Au,-0.02314979083260631,-0.0005947778326127677,0.03359778881818664,-0.001498667645570826
0.4185111887078304,4.0260065016254067e-10,Au,-0.023155376269330726,-0.0005949213368877379,0.03359880866074273,-0.001503595874258941
0.42111063708489765,4.051012753188297e-10,Au,-0.02316125201269009,-0.0005950722998888959,0.03359989346026557,-0.0015087725499436627
0.4237100854619649,4.076019004751188e-10,Au,-0.023167403088883976,-0.0005952303369006897,0.033601039771745896,-0.0015141849188611385
0.4263095338390322,4.101025256314079e-10,Au,-0.023173813487020117,-0.0005953950365620027,0.033602243912144766,-0.0015198193435470146
0.42890898221609947,4.1260315078769693e-10,Au,-0.023180466222103447,-0.0005955659624845056,0.033603501974897795,-0.0015256613564786547
0.43150843059316674,4.15103775943986e-10,Au,-0.023187343401885583,-0.0005957426549701908,0.033604809845304486,-0.0015316957170073788
0.434107878970234,4.1760440110027506e-10,Au,-0.023194426297313525,-0.0005959246328213825,0.033606163216741765,-0.0015379064713588692
0.4367073273473013,4.2010502625656415e-10,Au,-0.023201695416300287,-0.0005961113952360934,0.03360755760763795,-0.0015442770154653765
0.43930677572436855,4.2260565141285324e-10,Au,-0.023209130580527267,-0.0005963024237812764,0.03360898837914066,-0.0015507901603825313
0.4419062241014358,4.251062765691423e-10,Au,-0.023216711004976406,-0.0005964971844362104,0.033610450753408655,-0.0015574282000338738
0.4445056724785031,4.2760690172543137e-10,Au,-0.023224415379879265,-0.0005966951296979837,0.03361193983245576,-0.0015641729810164772
0.44710512085557036,4.3010752688172046e-10,Au,-0.023232221954760816,-0.0005968957007407959,0.03361345061747257,-0.0015710059741934354
0.44970456923263763,4.326081520380095e-10,Au,-0.023240108624245952,-0.0005970983296205478,0.03361497802854994,-0.0015779083477901596
0.4523040176097049,4.351087771942986e-10,Au,-0.0232480530152926,-0.0005973024415160859,0.03361651692472632,-0.0015848610417085504
0.45490346598677217,4.376094023505877e-10,Au,-0.023256032575505927,-0.0005975074569982215,0.033618062124279764,-0.0015918448427645934
0.45750291436383944,4.4011002750687673e-10,Au,-0.023264024662187174,-0.0005977127943176253,0.033619608425185174,-0.001598840460554141
0.4601023627409067,4.426106526631658e-10,Au,-0.023272006631764888,-0.0005979178717025461,0.03362115062565538,-0.001605828603647016
0.462701811117974,4.451112778194549e-10,Au,-0.023279955929257246,-0.0005981221096573288,0.03362268354468557,-0.0016127900558100842
0.46530125949504125,4.4761190297574395e-10,Au,-0.023287850177410786,-0.0005983249332526183,0.03362420204251959,-0.0016197057519570744
0.4679007078721085,4.5011252813203304e-10,Au,-0.023295667265166232,-0.0005985257743982747,0.03362570104095784,-0.00162655685352756
0.4705001562491758,4.5261315328832213e-10,Au,-0.023303385435100573,-0.0005987240740899859,0.033627175543426015,-0.0016333248229963042
0.47309960462624306,4.5511377844461117e-10,Au,-0.023310983369500233,-0.0005989192846207091,0.03362862065472591,-0.001639991497218625
0.47569905300331033,4.5761440360090026e-10,Au,-0.023318440274726616,-0.0005991108717482395,0.03363003160039017,-0.0016465391593233098
0.4782985013803776,4.6011502875718935e-10,Au,-0.023325735963539797,-0.000599298316810318,0.03363140374556436,-0.0016529506088683221
0.4808979497574449,4.626156539134784e-10,Au,-0.023332850935055428,-0.0005994811187789304,0.033632732613342126,-0.0016592092299820998
0.48349739813451215,4.651162790697675e-10,Au,-0.02333976645201834,-0.0005996587962456661,0.033634013902480525,-0.0016652990572210917
0.4860968465115794,4.676169042260566e-10,Au,-0.023346464615088113,-0.0005998308893303049,0.03363524350442601,-0.00167120483888336
0.4886962948886467,4.701175293823457e-10,Au,-0.023352928433841486,-0.0005999969615050529,0.033636417519583066,-0.0016769120975271858
0.49129574326571396,4.726181545386347e-10,Au,-0.023359141894211823,-0.0006001566013272361,0.03363753227276212,-0.0016824071874555428
0.49389519164278123,4.751187796949237e-10,Au,-0.023365090022097586,-0.0006003094240735658,0.03363858432774457,-0.0016876773489385842
0.4964946400198485,4.776194048512128e-10,Au,-0.023370758942888096,-0.0006004550732695094,0.03363957050090799,-0.0016927107589590105
0.49909408839691577,4.801200300075019e-10,Au,-0.02337613593667053,-0.0006005932221077004,0.03364048787385717,-0.0016974965782793755
0.501693536773983,4.826206551637909e-10,Au,-0.023381209488898717,-0.0006007235747497501,0.03364133380501126,-0.0017020249946438902
0.5042929851510503,4.8512128032008e-10,Au,-0.023385969336323222,-0.0006008458675063105,0.03364210594010067,-0.0017062872619440542
0.5068924335281175,4.876219054763691e-10,Au,-0.02339040650799886,-0.0006009598698906625,0.03364280222153254,-0.0017102757351908793
0.5094918819051848,4.901225306326582e-10,Au,-0.023394513361207504,-0.0006010653855416659,0.03364342089658723,-0.0017139839011557185
0.5120913302822521,4.926231557889472e-10,Au,-0.023398283612151675,-0.0006011622530123569,0.033643960524413215,-0.0017174064045561799
0.5146907786593193,4.951237809452363e-10,Au,-0.023401712361297313,-0.0006012503464210689,0.03364441998179291,-0.001720539069683288
0.5172902270363866,4.976244061015254e-10,Au,-0.023404796113263078,-0.0006013295759624404,0.033644798467656035,-0.001723378917382277
0.5198896754134539,5.001250312578145e-10,Au,-0.0234075327911765,-0.0006013998882762611,0.03364509550632254,-0.0017259241773189202
0.5224891237905211,5.026256564141035e-10,Au,-0.023409921745437927,-0.0006014612666726404,0.03364531094946197,-0.0017281742954808354
0.5250885721675884,5.051262815703926e-10,Au,-0.02341196375685673,-0.0006015137312125851,0.0336454449767615,-0.0017301299368832034
0.5276880205446557,5.076269067266816e-10,Au,-0.023413661034144464,-0.0006015573386435912,0.03364549809529933,-0.00173179298346569
0.530287468921723,5.101275318829707e-10,Au,-0.023415017205773665,-0.0006015921821904768,0.03364547113762592,-0.0017331665271877665
0.5328869172987902,5.126281570392598e-10,Au,-0.02341603730623231,-0.0006016183912022225,0.033645365258560184,-0.0017342548583477741
0.5354863656758575,5.151287821955489e-10,Au,-0.023416727756726194,-0.000601636130656166,0.0336451819307132,-0.0017350634491698836
0.5380858140529248,5.17629407351838e-10,Au,-0.023417096340403034,-0.0006016456005214461,0.03364492293875634,-0.0017355989327219744
0.540685262429992,5.201300325081271e-10,Au,-0.023417152172195223,-0.0006016470349841845,0.03364459037245685,-0.0017358690772463776
0.5432847108070593,5.226306576644161e-10,Au,-0.02341690566339696,-0.0006016407015373809,0.03364418661850747,-0.001735882756002203
0.5458841591841266,5.251312828207052e-10,Au,-0.023416368481114443,-0.0006016268999390847,0.033643714351182144,-0.0017356499127371438
0.5484836075611939,5.276319079769943e-10,Au,-0.023415553502747342,-0.0006016059610429056,0.03364317652185499,-0.0017351815229232077
0.5510830559382611,5.301325331332833e-10,Au,-0.023414474765678654,-0.0006015782455054171,0.03364257634742269,-0.0017344895509073524
0.5536825043153284,5.326331582895724e-10,Au,-0.023413147412370258,-0.0006015441423755189,0.03364191729767655,-0.0017335869031448242
0.5562819526923957,5.351337834458615e-10,Au,-0.023411587631079214,-0.0006015040675712866,0.033641203081673246,-0.0017324873776983953
0.5588814010694629,5.376344086021505e-10,Au,-0.023409812592425847,-0.0006014584622502411,0.03364043763315823,-0.0017312056101999145
0.5614808494465302,5.401350337584396e-10,Au,-0.023407840382064577,-0.0006014077910794901,0.03363962509509864,-0.0017297570164884666
